times,actRea,egoAcc,actVel,actAcc,disInit,DTC,PET,isCollision
1,0,1.5,30,0,82,18.2930513802782,2960,Success
1,0,1.5,30,0,82,18.2930513802782,2960,Success
1,0,1.5,30,0,82,18.2930513802782,2960,Success
